-320.025281982422,0.381,320.080960693359,0.2833,-319.99591796875,-0.044,320.094639892578,0.1612,-320.027961425781,0.3713,320.087677001953,0.894,-320.016959228516,0.8451,320.092958984375,0.894,-319.999719238281,1.2115,320.073041992187,0.9819,-320.008403320312,0.7621,320.09748046875,0.8109,-320.028277587891,0.8989,320.104921875,1.0845,-320.00755859375,1.1089,320.0883203125,0.8891,-320.031439208984,1.1773,320.109721679687,0.8061,-320.016480712891,0.7719,319.994001464844,0.9624,-320.020240478516,0.9331,320.090040283203,0.8451,-320.025998535156,1.1383,320.111639404297,1.1627
-315.044881591797,0.3859,314.934162597656,0.2443,-315.042357177734,0.1124,315.116481933594,0.1661,-315.019278564453,0.2638,315.108516845703,0.8891,-315.010480957031,0.6546,315.125041503906,0.8647,-315.022282714844,1.1627,315.090677490234,1.0308,-315.140120849609,0.8354,315.100119628906,0.8891,-315.033040771484,0.9135,315.108483886719,1.0699,-315.041318359375,1.0845,314.941960449219,0.977,-315.134240722656,1.1138,315.118918457031,0.7719,-315.027562255859,0.7279,315.112362060547,1.0454,-315.040358886719,0.8305,315.124841308594,0.8305,-315.041640625,1.1627,315.126677246094,1.236
-309.972640380859,0.4787,310.104602050781,0.254,-309.970201416016,0.1075,310.096962890625,0.2345,-309.979798583984,0.3078,310.078239746094,0.9086,-309.95423828125,0.8354,310.081123046875,0.7279,-309.959837646484,1.1236,310.071000976563,0.9624,-309.958638916016,0.8109,310.055881347656,0.8451,-309.955362548828,0.9086,310.091640625,1.0161,-309.979481201172,1.0992,310.072358398437,0.9477,-309.979759521484,1.1089,310.088837890625,0.8403,-309.970198974609,0.8109,310.094720458984,1.0552,-309.964841308594,1.0259,310.076041259766,0.8842,-309.973078613281,1.0894,310.070877685547,1.1773
-305.02412109375,0.4494,305.124560546875,0.1905,-305.135157470703,0.0684,305.106243896484,0.2443,-305.025360107422,0.4006,305.100841064453,0.8891,-305.009239501953,0.8891,305.10751953125,0.7426,-305.124799804687,1.1969,305.10248046875,0.8158,-305.130081787109,0.7719,305.095280761719,0.85,-305.041121826172,0.9184,305.118876953125,1.0112,-305.014322509766,1.1187,305.107037353516,0.9477,-305.046962890625,1.1187,305.118359375,0.8305,-305.024597167969,0.894,305.108999023437,0.9233,-305.142241210938,0.9624,305.133881835937,0.7621,-305.017316894531,1.1871,305.117398681641,1.1578
-300.000120849609,0.4494,300.093239746094,0.2491,-300.007319335938,0.2003,300.092041015625,0.2247,-300.029876708984,0.298,300.100682373047,0.8989,-300.010639648438,0.7865,300.089998779297,0.7328,-300.008479003906,1.2506,300.073720703125,0.8842,-299.983681640625,0.8061,300.08080078125,0.7621,-300.017158203125,0.9966,300.101682128906,1.0015,-300.032042236328,1.0161,300.114760742188,1.0015,-300.014360351563,1.0601,300.115318603516,0.8549,-300.00404296875,0.8891,300.122644042969,0.9673,-300.019721679688,0.8891,300.077202148437,0.7719,-299.998083496094,1.1627,300.093000488281,1.1138
-295.108759765625,0.4446,295.065120849609,0.3224,-294.992042236328,0.1563,295.059600830078,0.1563,-295.077840576172,0.2736,295.067961425781,0.9086,-294.979997558594,0.8207,295.049442138672,0.6742,-295.087039794922,1.1187,295.057202148438,0.9966,-294.953082275391,0.8745,295.072121582031,0.767,-295.096402587891,0.7767,295.069119873047,1.1041,-295.100559082031,1.0259,295.067879638672,0.9868,-294.976799316406,0.9966,295.071241455078,0.7914,-295.1315625,0.7816,295.069639892578,1.0015,-295.115440673828,0.9477,295.066599121094,0.8647,-295.001717529297,1.1529,295.08484375,1.1089
-290.064920654297,0.425,290.001201171875,0.2443,-290.079321289062,0.1417,289.994919433594,0.1124,-290.096917724609,0.2833,289.973919677734,0.8891,-290.07908203125,0.7426,289.98580078125,0.767,-290.05244140625,1.1089,290.169958496094,0.9233,-290.058599853516,0.8549,289.969716796875,0.7816,-290.077277832031,0.8207,289.991680908203,1.0357,-290.073597412109,0.9966,290.029921875,0.9673,-290.084598388672,1.0894,290.01087890625,0.7914,-290.088280029297,0.7719,290.002280273438,1.0405,-290.065804443359,1.0454,289.990357666016,0.7474,-290.071640625,1.2311,289.978837890625,1.0161
-284.989478759766,0.4348,285.118120117188,0.3322,-285.041479492187,0.1368,285.12583984375,0.1172,-284.999399414063,0.3762,284.998919677734,0.9722,-285.008516845703,0.9526,285.093041992188,0.7816,-284.994481201172,1.1334,285.101237792969,0.8598,-285.005716552734,0.8061,285.09583984375,0.8598,-285.012116699219,0.7426,285.105040283203,0.9526,-284.996240234375,1.0112,285.140161132813,0.9477,-285.012917480469,0.8354,285.125640869141,0.7914,-285.007080078125,0.8061,285.120041503906,1.148,-285.011159667969,1.0112,285.131678466797,0.767,-284.995598144531,1.192,285.120158691406,1.0308
-280.049124755859,0.5032,280.161881103516,0.2638,-280.059240722656,0.0879,279.962080078125,0.0977,-280.052042236328,0.3517,279.957520751953,0.8891,-280.051999511719,0.9575,279.952359619141,0.7719,-280.013760986328,1.1138,280.135678710938,0.9624,-280.043240966797,0.7523,280.153245849609,0.8354,-280.059561767578,0.8647,279.94916015625,0.8451,-280.054760742188,1.0259,280.163959960938,0.938,-280.074040527344,1.0503,280.149598388672,0.8256,-280.035557861328,0.8207,279.978599853516,1.1236,-280.056917724609,0.9038,280.172601318359,0.7865,-280.067557373047,1.1578,279.972919921875,1.0357
-275.011519775391,0.5618,275.017719726563,0.2736,-275.023880615234,0.0635,275.134117431641,0.1075,-275.013201904297,0.3664,275.130200195313,0.8891,-275.006715087891,0.8451,275.127598876953,0.7377,-274.988475341797,1.1041,275.102279052734,0.8647,-274.982960205078,0.8696,275.113558349609,0.8158,-275.022479248047,0.8256,275.112758789063,0.9575,-275.01083984375,1.0308,275.110960693359,0.9428,-275.021082763672,0.8061,275.014320068359,0.9722,-275.013679199219,0.7767,275.124001464844,0.7767,-275.009000244141,0.8989,275.147080078125,0.85,-275.006799316406,0.5765,275.107799072266,1.0112
-270.092281494141,0.5227,270.029561767578,0.2736,-270.103397216797,0.0635,269.995081787109,0.1417,-270.088159179688,0.2931,269.996879882812,0.977,-270.065717773437,0.7621,270.168199462891,0.8109,-270.056599121094,1.0992,269.984320068359,0.8451,-270.070401611328,0.7572,270.000478515625,0.8745,-270.077119140625,0.8745,269.998479003906,1.0308,-270.085881347656,1.0161,269.981160888672,0.9428,-270.108880615234,0.7328,269.999521484375,0.8451,-270.098399658203,0.8354,269.99755859375,1.0015,-270.090358886719,0.894,270.006560058594,0.7474,-270.080520019531,0.3517,269.992160644531,0.9966
-265.089919433594,0.5276,265.085798339844,0.3273,-265.084641113281,0.0977,265.093598632812,0.1661,-265.115960693359,0.3566,265.103238525391,0.938,-265.075760498047,0.8061,265.084639892578,0.7767,-265.060317382813,1.0699,265.180522460937,0.7816,-265.088679199219,0.7719,265.192362060547,0.8647,-265.098441162109,0.8207,265.105197753906,1.0699,-265.09751953125,0.9917,265.211602783203,0.9575,-265.091643066406,0.7914,265.07244140625,0.9086,-265.099599609375,0.7719,265.105559082031,1.0308,-265.098841552734,0.9673,265.098120117187,0.679,-265.083881835938,0.6155,265.091080322266,0.9917
-259.944840087891,0.4397,260.046278076172,0.2589,-259.929920654297,0.083,260.036560058594,0.2149,-260.100922851562,0.3224,260.0300390625,0.8842,-260.131882324219,0.7572,260.017720947266,0.5862,-260.116398925781,1.1138,260.010363769531,0.8305,-259.919400634766,0.7865,260.023880615234,0.8354,-259.924078369141,0.9038,260.053721923828,0.9722,-260.121280517578,0.8891,260.003798828125,0.9233,-260.113637695312,0.8305,260.034916992188,0.8354,-259.949638671875,0.8891,260.029477539063,1.1041,-260.119681396484,0.9624,260.023880615234,0.7279,-260.1266796875,0.596,260.02416015625,0.9868
-254.989599609375,0.4299,255.098800048828,0.3029,-254.999119262695,0.083,254.976159667969,0.1808,-254.982041015625,0.3175,255.090361328125,0.0977,-254.982880249023,0.723,254.995599975586,0.6937,-254.961639404297,1.1334,255.076879882813,0.9086,-254.958238525391,0.7719,255.071118164063,0.8256,-254.993559570313,0.9819,255.085161132812,1.0405,-254.994278564453,0.977,254.976159667969,0.9233,-254.984719238281,0.8207,255.080961303711,0.8842,-254.988440551758,0.8061,255.091201782227,0.9575,-254.995,0.9086,255.076521606445,0.723,-254.952400512695,0.5227,255.086397705078,1.0699
-250.060161132813,0.4446,250.07212097168,0.3273,-250.070239868164,0.0342,250.066481323242,0.2247,-250.061799926758,0.2931,250.05964050293,0.1612,-250.047840576172,0.7474,250.055520019531,0.6888,-250.064159545898,1.0796,250.036999511719,0.9722,-250.048359985352,0.7621,250.059120483398,0.8696,-250.050481567383,0.9086,250.071361083984,0.9722,-250.07283996582,0.9526,250.051199951172,0.9233,-250.085399780273,0.8647,250.045841064453,0.8256,-250.061638793945,0.8061,250.072919921875,0.9331,-250.071719970703,0.85,250.041478881836,0.5227,-250.072679443359,1.065,250.045,1.021
-245.04032043457,0.3762,244.942279052734,0.3664,-245.04964050293,0.0684,244.96048034668,0.3859,-245.039760131836,0.2247,244.955479736328,0.1808,-245.029119873047,0.7914,245.130319824219,0.6497,-245.047839355469,1.1236,244.921041259766,0.9819,-245.021721191406,0.8451,245.169639282227,0.8354,-245.028959960938,0.8989,245.158120727539,0.9722,-245.030958862305,1.0259,244.944440307617,0.9331,-245.056079711914,0.8451,244.949281005859,0.8403,-245.031640625,0.8207,244.927318725586,0.8989,-245.035518798828,0.9868,245.157239990234,0.7279,-245.044599609375,1.0308,244.957400512695,1.0015
-239.958158569336,0.4104,240.048399658203,0.3566,-239.968198852539,0.0879,240.063359375,0.3908,-239.943678588867,0.2491,240.038719482422,0.1172,-239.939359741211,0.7816,240.05703918457,0.7328,-239.958759765625,1.0992,240.050399780273,0.8891,-239.940999145508,0.8109,240.055639648438,0.8354,-239.943080444336,0.9135,240.069000854492,1.0161,-239.958399658203,1.0308,240.066638793945,0.9722,-239.952640991211,0.8598,240.069159545898,0.8451,-239.965477905273,0.8061,240.060880737305,1.0112,-239.951240844727,0.8842,239.945198974609,0.6058,-239.949320068359,1.1138,240.07119934082,1.0064
-235.092680053711,0.4494,235.075760498047,0.3468,-235.083558349609,0.0244,235.073480834961,0.4739,-235.099401245117,0.1026,235.078560180664,0.1417,-235.079360351563,0.7523,235.162000732422,0.6839,-235.06080078125,1.1041,235.076199951172,0.8989,-235.056359863281,0.7279,235.06364074707,0.8256,-235.097640380859,0.938,235.188200073242,1.0747,-235.082398681641,1.0259,235.086359863281,0.9038,-235.08200012207,0.8012,235.084201660156,0.7572,-235.079080200195,0.6595,235.056279907227,1.0454,-234.943199462891,0.9184,235.102521972656,0.7426,-235.066558837891,1.0943,235.080720825195,1.0796
-229.948960571289,0.3908,230.067520141602,0.254,-230.125079956055,0.1172,230.042359619141,0.4152,-230.103479614258,0.3566,230.04632019043,0.171,-229.933161010742,0.8158,230.042959594727,0.7084,-230.107479248047,1.1041,230.029320068359,0.9819,-230.090041503906,0.7474,230.032319335938,0.8061,-230.109879150391,0.9233,230.060279541016,1.0454,-230.11628112793,1.0992,230.052559814453,1.0747,-230.110440063477,0.8305,230.036517944336,0.8598,-230.107598266602,0.8305,230.037439575195,1.021,-230.123922119141,0.9038,230.038959350586,0.8451,-230.124800415039,1.0747,230.045919189453,1.0943
-225.084841308594,0.3908,225.094359130859,0.2638,-225.099320068359,0.1172,225.105239868164,0.4152,-225.089520874023,0.298,225.095481567383,0.3175,-225.077679443359,0.723,225.204080810547,0.64,-225.094840087891,1.0992,225.087720336914,1.0405,-225.075240478516,0.7621,225.097320556641,0.8891,-224.960120239258,0.9526,225.0933984375,0.9917,-225.085440063477,1.0112,225.096199951172,1.0357,-225.102439575195,0.8598,225.10467956543,0.767,-225.08548034668,0.8305,225.095799560547,1.0112,-225.092080078125,0.9038,225.081279907227,0.7865,-225.080078735352,1.0699,225.117760009766,1.021
-220.109279785156,0.3762,220.027920532227,0.2687,-220.130360107422,0.0391,220.040560913086,0.5178,-220.118200683594,0.254,220.018797607422,0.0782,-220.11208190918,0.7865,220.039360351562,0.7719,-219.913520507813,1.1089,220.02251953125,0.9673,-220.116879882813,0.7865,220.018319702148,0.8305,-220.113359375,1.0747,220.023318481445,0.9086,-220.125399169922,0.8842,220.02416015625,1.0405,-219.942679443359,0.9331,220.025120239258,0.7865,-220.11123840332,0.8745,220.033479614258,0.9868,-220.092279052734,1.0796,220.018120727539,0.8305,-220.108200683594,1.0845,220.028759765625,1.0308
-215.013359375,0.4787,215.127080688477,0.2687,-215.025280761719,0.2003,215.02448059082,0.2785,-215.000198364258,0.2638,214.978160400391,0.1612,-215.006159057617,0.767,215.082880859375,0.6693,-215.001759643555,1.1676,215.11444152832,0.9477,-215.003159179687,0.8549,215.108439941406,0.8207,-215.036920166016,1.0699,215.119400024414,0.9526,-215.021038818359,0.8696,215.120278930664,1.0357,-215.026278686523,0.7816,215.023480224609,0.8403,-215.038560180664,0.8647,215.02083984375,0.9868,-214.993680419922,0.9575,215.115599975586,0.7621,-215.010080566406,1.1676,214.997920532227,1.0454
-210.026720581055,0.5569,210.135480957031,0.2052,-210.03796081543,0.1466,210.120679321289,0.2443,-210.025400390625,0.2833,210.134879150391,0.2443,-210.019039306641,0.8158,210.111838378906,0.7035,-210.010160522461,1.0747,210.110477905273,0.9966,-210.043599853516,0.8061,210.112438964844,0.7279,-210.018839111328,1.1627,210.134439086914,0.9184,-210.127958984375,0.9526,210.136962280273,0.9966,-210.052960205078,0.8403,210.125520019531,0.767,-210.142000732422,0.8061,210.13783996582,0.977,-210.127559814453,0.9966,210.124439086914,0.7328,-210.132520141602,1.1187,210.133318481445,1.0699
-204.939479980469,0.4397,205.062440185547,0.2149,-204.96083984375,0.1221,205.066798706055,0.3273,-204.970879516602,0.4739,205.074800415039,0.1856,-204.959119262695,0.7914,204.96623840332,0.5765,-204.948920898438,1.0796,205.078159790039,0.9917,-204.934000854492,0.8598,205.061199951172,0.7279,-204.952319946289,1.0943,205.069279785156,0.9331,-204.965120849609,0.8549,205.085080566406,0.9673,-204.968959960938,0.85,205.084481201172,0.8012,-204.952758789063,0.7377,205.075360717773,0.9086,-204.943759765625,1.0405,205.060040893555,0.7767,-204.977041015625,1.0943,205.052320556641,1.0747
-200.120401000977,0.4543,200.123201293945,0.1856,-200.129280395508,0.1466,200.106361083984,0.4494,-199.979719848633,0.3762,200.122239990234,0.2052,-200.111359863281,0.8207,200.117999267578,0.8207,-200.086119995117,1.0699,200.105838623047,0.9722,-200.102401733398,0.9233,200.107639770508,0.7572,-199.978919677734,1.065,200.102600708008,0.9038,-200.120001220703,0.9428,200.135358276367,1.021,-200.124559936523,0.8207,200.106640625,0.9526,-200.128840332031,0.6742,200.12303894043,0.9868,-200.125679931641,1.0894,200.105120849609,0.8109,-200.136480712891,1.0308,200.13371887207,1.0112
-194.958440551758,0.4739,195.116560058594,0.2785,-194.977440795898,0.4055,195.107680664063,0.2931,-194.991401367188,0.3762,195.089160766602,0.2101,-195.144039306641,0.8842,195.104279785156,0.6448,-194.950761108398,1.0845,195.082158813477,0.8598,-194.950840454102,0.938,195.099360351563,0.8793,-194.964399414063,0.7084,195.089920654297,1.0552,-194.999041137695,0.8598,195.097919921875,0.9135,-195.163840332031,0.7377,195.104638671875,0.9624,-194.973840332031,0.7767,195.096560058594,0.977,-194.967359008789,1.0064,195.100762329102,0.8305,-194.965399780273,1.0357,195.114039916992,1.1676
-190.073840332031,0.4787,190.195040893555,0.2052,-190.069440307617,0.6058,190.004639892578,0.2687,-190.155042724609,0.3664,190.00383972168,0.2833,-190.048480224609,0.9673,190.171080322266,0.6106,-190.063959960938,1.1431,189.975439453125,0.9868,-190.067400512695,0.8647,190.007399291992,0.8061,-190.057117919922,0.767,190.00712097168,0.9282,-190.059240112305,0.8842,190.006241455078,0.977,-190.060199584961,0.8403,189.995081787109,0.8989,-190.042879638672,0.7767,189.993880004883,0.9722,-190.170238647461,1.0503,189.998561401367,0.8305,-190.1716796875,0.9624,189.999238891602,1.0357
-185.090761108398,0.4983,185.086719970703,0.2149,-185.090319824219,0.6595,185.076959228516,0.3029,-185.060520019531,0.2589,185.080160522461,0.3273,-185.080321655273,0.8403,185.069239501953,0.596,-185.051559448242,1.1285,185.089400634766,0.8891,-185.045440063477,0.8451,185.197801513672,0.7084,-185.0849609375,0.6839,185.087001342773,0.8647,-185.078159790039,0.9184,185.080799560547,0.9819,-185.071240844727,0.8403,185.204119873047,0.9477,-185.065919799805,0.767,185.094119262695,0.8696,-185.070760498047,1.0357,185.083439941406,0.9184,-185.053239746094,0.977,185.080239257813,1.0601
-180.054839477539,0.5862,179.938200073242,0.298,-180.043919677734,0.7328,179.950399780273,0.2833,-180.056560668945,0.2785,179.937080078125,0.2638,-180.043480224609,0.9428,179.963201293945,0.6009,-180.044000244141,1.0503,179.921121826172,0.9233,-180.053239746094,0.8696,179.954560546875,0.767,-180.039319458008,0.723,179.957680053711,0.938,-180.035720825195,0.9868,179.930360107422,0.9673,-180.056719360352,0.8354,179.941480102539,0.938,-180.059639282227,0.8207,179.94048034668,0.9233,-180.03135925293,0.9722,179.960841674805,0.7719,-180.047640380859,1.0259,179.940479736328,1.065
-175.095520019531,0.4543,175.004240112305,0.2394,-174.872318115234,0.6204,175.016159057617,0.2052,-175.111360473633,0.3762,175.010681152344,0.3273,-174.890999145508,0.8598,175.006721801758,0.6204,-174.87755859375,1.065,175.008162231445,0.9038,-175.090721435547,0.9526,174.986560058594,0.7328,-174.891800537109,0.8354,174.996959838867,0.8842,-174.891120605469,0.9673,175.010119018555,0.9673,-174.882120361328,0.85,175.033480224609,0.938,-174.888959350586,0.8549,174.994519042969,0.8745,-174.906519775391,0.9917,174.994600830078,0.8012,-174.879879760742,1.0161,174.992401123047,0.977
-169.962479248047,0.4494,170.097800292969,0.3615,-169.9916796875,0.6302,170.096398925781,0.2589,-169.968040771484,0.2736,170.073400878906,0.342,-169.975560302734,1.0503,170.084240112305,0.4446,-169.96251953125,1.0552,170.066920776367,0.9135,-169.960041503906,0.977,170.083959350586,0.7035,-169.971600341797,0.7279,170.092279052734,0.8891,-169.967681274414,1.0112,170.076519165039,0.9966,-169.952359619141,0.9184,170.075521240234,0.9428,-169.972119750977,0.8109,170.071080932617,0.8793,-169.971999511719,1.0064,170.10080078125,0.8598,-169.978158569336,1.0796,170.103160400391,0.9917
